Start date;End date;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
Oct 12, 2020;Oct 13, 2020;1,394,963.00;1,209,985.00;36,924.25
Oct 13, 2020;Oct 14, 2020;1,425,256.50;1,185,810.00;35,863.50
Oct 14, 2020;Oct 15, 2020;1,505,438.25;846,604.50;34,171.00
Oct 15, 2020;Oct 16, 2020;1,498,491.25;1,044,390.50;39,059.75
Oct 16, 2020;Oct 17, 2020;1,417,979.75;1,211,300.50;32,934.25
Oct 17, 2020;Oct 18, 2020;1,200,403.50;1,089,327.50;19,915.25
Oct 18, 2020;Oct 19, 2020;1,165,353.75;724,101.00;46,601.25
Oct 19, 2020;Oct 20, 2020;1,409,662.00;1,149,834.00;35,239.50
Oct 20, 2020;Oct 21, 2020;1,472,688.00;896,084.75;34,753.75
Oct 21, 2020;Oct 22, 2020;1,485,468.00;837,032.00;41,953.75
Oct 22, 2020;Oct 23, 2020;1,488,301.00;739,723.75;39,621.50
Oct 23, 2020;Oct 24, 2020;1,432,589.00;1,073,118.50;40,892.50
Oct 24, 2020;Oct 25, 2020;1,249,456.75;634,047.50;33,425.50
Oct 25, 2020;Oct 26, 2020;1,225,636.25;520,810.50;46,826.75
Oct 26, 2020;Oct 27, 2020;1,433,818.50;1,040,827.25;41,094.25
Oct 27, 2020;Oct 28, 2020;1,497,633.75;805,075.75;38,844.50
Oct 28, 2020;Oct 29, 2020;1,510,929.50;774,530.25;41,436.25
Oct 29, 2020;Oct 30, 2020;1,516,425.00;790,651.00;38,974.50
Oct 30, 2020;Oct 31, 2020;1,458,323.25;797,305.00;38,523.00
Oct 31, 2020;Nov 1, 2020;1,188,506.00;791,822.75;26,161.75
Nov 1, 2020;Nov 2, 2020;1,177,105.00;546,235.25;41,517.50
Nov 2, 2020;Nov 3, 2020;1,477,640.75;566,093.25;50,048.75
Nov 3, 2020;Nov 4, 2020;1,479,108.00;938,852.75;38,360.00
Nov 4, 2020;Nov 5, 2020;1,499,658.25;1,049,407.50;41,532.75
Nov 5, 2020;Nov 6, 2020;1,504,678.00;1,074,429.25;36,234.75
Nov 6, 2020;Nov 7, 2020;1,448,371.25;1,205,989.25;32,235.25
Nov 7, 2020;Nov 8, 2020;1,230,362.50;992,213.75;35,741.25
Nov 8, 2020;Nov 9, 2020;1,142,375.00;956,645.25;34,366.75
Nov 9, 2020;Nov 10, 2020;1,427,032.25;1,273,907.75;33,499.00
Nov 10, 2020;Nov 11, 2020;1,475,216.50;1,360,153.50;32,105.25
Nov 11, 2020;Nov 12, 2020;1,481,888.00;1,391,333.50;30,428.25
Nov 12, 2020;Nov 13, 2020;1,496,434.50;1,108,028.50;30,653.50
Nov 13, 2020;Nov 14, 2020;1,454,049.25;1,085,387.00;25,508.25
Nov 14, 2020;Nov 15, 2020;1,235,201.75;834,084.50;14,043.50
Nov 15, 2020;Nov 16, 2020;1,200,297.25;404,789.75;39,822.75
Nov 16, 2020;Nov 17, 2020;1,487,480.25;757,790.25;30,097.25
Nov 17, 2020;Nov 18, 2020;1,530,110.25;894,946.75;31,125.25
Nov 18, 2020;Nov 19, 2020;1,502,988.25;890,764.75;29,065.00
Nov 19, 2020;Nov 20, 2020;1,558,706.75;746,539.75;32,298.25
Nov 20, 2020;Nov 21, 2020;1,496,675.00;1,103,963.75;32,295.50
Nov 21, 2020;Nov 22, 2020;1,338,538.75;611,343.75;18,656.00
Nov 22, 2020;Nov 23, 2020;1,258,026.25;614,963.00;35,423.50
Nov 23, 2020;Nov 24, 2020;1,524,600.50;1,016,516.25;29,985.00
Nov 24, 2020;Nov 25, 2020;1,566,700.25;1,136,135.00;27,537.75
Nov 25, 2020;Nov 26, 2020;1,554,912.00;1,221,445.00;33,375.25
Nov 26, 2020;Nov 27, 2020;1,551,605.75;1,345,567.00;36,594.00
Nov 27, 2020;Nov 28, 2020;1,499,603.50;1,406,705.00;34,941.00
Nov 28, 2020;Nov 29, 2020;1,320,888.75;1,122,709.00;20,750.75
Nov 29, 2020;Nov 30, 2020;1,243,516.50;1,094,200.75;35,743.75
Nov 30, 2020;Dec 1, 2020;1,553,410.50;1,224,916.25;37,702.00
Dec 1, 2020;Dec 2, 2020;1,568,630.25;1,371,420.50;31,378.00
Dec 2, 2020;Dec 3, 2020;1,568,559.50;1,452,760.50;39,527.25
Dec 3, 2020;Dec 4, 2020;1,635,766.50;1,150,150.75;37,498.75
Dec 4, 2020;Dec 5, 2020;1,588,547.25;989,118.00;36,647.00
Dec 5, 2020;Dec 6, 2020;1,330,057.75;1,066,492.50;33,215.75
Dec 6, 2020;Dec 7, 2020;1,255,414.75;1,007,808.75;31,760.50
Dec 7, 2020;Dec 8, 2020;1,567,637.25;1,189,288.25;27,779.25
Dec 8, 2020;Dec 9, 2020;1,548,760.50;1,367,331.00;33,298.50
Dec 9, 2020;Dec 10, 2020;1,575,182.50;1,457,547.50;36,858.00
Dec 10, 2020;Dec 11, 2020;1,574,220.50;1,487,252.00;39,968.00
Dec 11, 2020;Dec 12, 2020;1,578,548.50;1,157,347.50;35,144.75
Dec 12, 2020;Dec 13, 2020;1,342,316.25;1,105,879.75;39,917.50
Dec 13, 2020;Dec 14, 2020;1,224,218.00;1,051,623.25;31,189.75
Dec 14, 2020;Dec 15, 2020;1,517,663.50;960,187.75;35,697.75
Dec 15, 2020;Dec 16, 2020;1,541,482.00;1,205,986.75;34,785.25
Dec 16, 2020;Dec 17, 2020;1,506,132.50;1,211,065.25;41,240.25
Dec 17, 2020;Dec 18, 2020;1,517,513.50;947,629.00;37,697.75
Dec 18, 2020;Dec 19, 2020;1,457,834.75;922,967.75;37,064.50
Dec 19, 2020;Dec 20, 2020;1,286,968.00;677,220.00;28,154.50
Dec 20, 2020;Dec 21, 2020;1,193,652.25;767,805.25;34,065.75
Dec 21, 2020;Dec 22, 2020;1,369,577.25;789,273.25;36,667.00
Dec 22, 2020;Dec 23, 2020;1,385,226.50;648,747.25;46,511.00
Dec 23, 2020;Dec 24, 2020;1,274,551.75;972,104.75;36,149.75
Dec 24, 2020;Dec 25, 2020;1,161,208.25;599,797.25;38,457.75
Dec 25, 2020;Dec 26, 2020;1,094,990.50;819,803.75;43,206.25
Dec 26, 2020;Dec 27, 2020;1,136,504.25;551,805.00;23,503.25
Dec 27, 2020;Dec 28, 2020;1,231,601.25;305,682.50;42,486.25
Dec 28, 2020;Dec 29, 2020;1,242,393.25;909,064.25;31,494.75
Dec 29, 2020;Dec 30, 2020;1,243,182.00;902,834.75;37,599.75
Dec 30, 2020;Dec 31, 2020;1,263,061.00;761,126.75;34,919.75
Dec 31, 2020;Jan 1, 2021;1,176,434.00;824,549.00;47,103.75
Jan 1, 2021;Jan 2, 2021;1,098,941.50;998,248.00;30,504.00
Jan 2, 2021;Jan 3, 2021;1,171,762.25;1,067,334.00;36,231.50
Jan 3, 2021;Jan 4, 2021;1,212,326.25;773,309.50;39,010.75
Jan 4, 2021;Jan 5, 2021;1,476,359.75;1,076,974.25;33,267.75
Jan 5, 2021;Jan 6, 2021;1,518,140.25;1,140,902.75;32,164.00
Jan 6, 2021;Jan 7, 2021;1,453,132.25;1,217,048.00;35,098.25
Jan 7, 2021;Jan 8, 2021;1,523,387.75;1,371,417.75;31,979.25
Jan 8, 2021;Jan 9, 2021;1,503,616.25;1,372,526.75;38,403.25
Jan 9, 2021;Jan 10, 2021;1,330,971.75;1,250,121.00;21,144.25
Jan 10, 2021;Jan 11, 2021;1,292,727.25;1,024,605.50;32,970.75
Jan 11, 2021;Jan 12, 2021;1,630,217.25;957,274.50;41,697.00
Jan 12, 2021;Jan 13, 2021;1,644,547.75;913,885.50;41,552.25
Jan 13, 2021;Jan 14, 2021;1,649,562.25;796,655.25;49,824.25
Jan 14, 2021;Jan 15, 2021;1,614,050.75;1,261,606.25;29,497.50
Jan 15, 2021;Jan 16, 2021;1,578,581.50;1,391,659.50;31,277.75
Jan 16, 2021;Jan 17, 2021;1,391,777.00;1,205,138.00;29,544.00
Jan 17, 2021;Jan 18, 2021;1,309,506.75;1,159,061.00;28,140.75
Jan 18, 2021;Jan 19, 2021;1,587,916.75;1,059,758.50;33,876.75
Jan 19, 2021;Jan 20, 2021;1,632,185.00;828,768.00;33,087.75
Jan 20, 2021;Jan 21, 2021;1,624,024.00;705,979.25;37,251.25
Jan 21, 2021;Jan 22, 2021;1,622,030.25;642,873.25;44,813.50
Jan 22, 2021;Jan 23, 2021;1,571,816.00;879,151.50;39,232.50
Jan 23, 2021;Jan 24, 2021;1,341,773.25;1,075,348.25;36,412.25
Jan 24, 2021;Jan 25, 2021;1,260,120.75;1,055,097.50;34,632.75
Jan 25, 2021;Jan 26, 2021;1,549,406.50;1,379,600.25;27,802.25
Jan 26, 2021;Jan 27, 2021;1,612,577.75;1,246,506.75;33,359.75
Jan 27, 2021;Jan 28, 2021;1,615,667.50;1,259,107.75;37,568.75
Jan 28, 2021;Jan 29, 2021;1,600,425.00;1,304,532.25;30,363.00
Jan 29, 2021;Jan 30, 2021;1,561,750.75;971,838.50;35,031.50
Jan 30, 2021;Jan 31, 2021;1,352,918.75;1,106,875.50;31,490.25
Jan 31, 2021;Feb 1, 2021;1,299,223.25;1,062,469.00;46,450.50
Feb 1, 2021;Feb 2, 2021;1,561,986.25;1,282,298.75;27,334.25
Feb 2, 2021;Feb 3, 2021;1,576,207.25;1,315,217.25;32,921.25
Feb 3, 2021;Feb 4, 2021;1,597,696.50;1,007,546.25;39,689.75
Feb 4, 2021;Feb 5, 2021;1,549,135.25;1,108,619.50;31,056.25
Feb 5, 2021;Feb 6, 2021;1,533,359.25;1,094,477.25;24,926.25
Feb 6, 2021;Feb 7, 2021;1,383,829.50;654,055.75;27,002.75
Feb 7, 2021;Feb 8, 2021;1,353,725.50;556,304.75;42,812.50
Feb 8, 2021;Feb 9, 2021;1,598,669.50;1,056,952.50;27,498.75
Feb 9, 2021;Feb 10, 2021;1,638,840.00;1,371,995.00;30,328.75
Feb 10, 2021;Feb 11, 2021;1,651,978.75;1,414,484.50;37,807.75
Feb 11, 2021;Feb 12, 2021;1,643,695.75;1,474,928.00;37,751.75
Feb 12, 2021;Feb 13, 2021;1,620,712.75;1,275,776.25;28,985.75
Feb 13, 2021;Feb 14, 2021;1,429,510.25;1,151,902.00;25,368.25
Feb 14, 2021;Feb 15, 2021;1,366,698.50;913,710.00;36,880.25
Feb 15, 2021;Feb 16, 2021;1,640,145.50;1,027,361.25;23,729.50
Feb 16, 2021;Feb 17, 2021;1,582,806.50;1,152,559.50;28,261.25
Feb 17, 2021;Feb 18, 2021;1,584,371.00;914,049.00;35,149.75
Feb 18, 2021;Feb 19, 2021;1,559,939.00;893,684.50;29,348.25
Feb 19, 2021;Feb 20, 2021;1,518,974.75;909,938.75;31,395.50
Feb 20, 2021;Feb 21, 2021;1,296,132.25;659,827.50;28,174.50
Feb 21, 2021;Feb 22, 2021;1,186,315.00;660,245.00;52,811.50
Feb 22, 2021;Feb 23, 2021;1,457,913.00;990,887.25;26,244.00
Feb 23, 2021;Feb 24, 2021;1,491,639.75;950,612.50;28,926.75
Feb 24, 2021;Feb 25, 2021;1,499,332.00;835,964.75;40,420.75
Feb 25, 2021;Feb 26, 2021;1,482,710.75;948,102.50;31,585.75
Feb 26, 2021;Feb 27, 2021;1,483,301.75;1,068,769.75;22,034.00
Feb 27, 2021;Feb 28, 2021;1,273,043.00;980,647.00;31,890.75
Feb 28, 2021;Mar 1, 2021;1,196,205.50;911,275.00;41,885.50
Mar 1, 2021;Mar 2, 2021;1,472,760.50;1,237,041.75;30,562.50
Mar 2, 2021;Mar 3, 2021;1,487,391.25;1,217,206.00;37,640.25
Mar 3, 2021;Mar 4, 2021;1,503,514.75;1,236,035.00;26,343.50
Mar 4, 2021;Mar 5, 2021;1,513,336.00;1,198,477.50;32,370.75
Mar 5, 2021;Mar 6, 2021;1,503,047.50;1,202,891.50;27,138.25
Mar 6, 2021;Mar 7, 2021;1,313,788.75;872,545.50;31,704.25
Mar 7, 2021;Mar 8, 2021;1,255,622.25;754,379.50;44,309.50
Mar 8, 2021;Mar 9, 2021;1,488,151.50;1,250,006.75;14,338.25
Mar 9, 2021;Mar 10, 2021;1,542,902.50;1,335,995.00;23,925.25
Mar 10, 2021;Mar 11, 2021;1,541,248.25;1,097,252.75;21,917.50
Mar 11, 2021;Mar 12, 2021;1,609,601.25;536,152.75;46,425.50
Mar 12, 2021;Mar 13, 2021;1,562,261.75;465,523.25;45,314.75
Mar 13, 2021;Mar 14, 2021;1,385,569.25;318,298.75;47,405.75
Mar 14, 2021;Mar 15, 2021;1,285,020.50;458,959.75;38,776.75
Mar 15, 2021;Mar 16, 2021;1,526,162.75;798,781.25;33,511.25
Mar 16, 2021;Mar 17, 2021;1,546,284.00;1,045,627.50;28,305.00
Mar 17, 2021;Mar 18, 2021;1,525,197.25;1,276,990.25;33,030.25
Mar 18, 2021;Mar 19, 2021;1,522,514.50;1,335,056.25;21,474.75
Mar 19, 2021;Mar 20, 2021;1,529,062.50;1,154,367.75;31,378.00
Mar 20, 2021;Mar 21, 2021;1,326,111.00;896,954.00;24,464.75
Mar 21, 2021;Mar 22, 2021;1,268,196.50;537,562.50;53,128.25
Mar 22, 2021;Mar 23, 2021;1,503,150.25;1,149,375.25;15,970.50
Mar 23, 2021;Mar 24, 2021;1,519,112.75;1,274,383.00;24,576.50
Mar 24, 2021;Mar 25, 2021;1,496,663.50;1,078,395.25;43,646.00
Mar 25, 2021;Mar 26, 2021;1,469,071.75;1,151,591.00;21,280.50
Mar 26, 2021;Mar 27, 2021;1,438,960.25;858,375.50;33,257.25
Mar 27, 2021;Mar 28, 2021;1,316,568.75;458,765.00;46,773.00
Mar 28, 2021;Mar 29, 2021;1,162,871.25;407,865.25;49,120.75
Mar 29, 2021;Mar 30, 2021;1,438,010.25;651,333.75;38,637.00
Mar 30, 2021;Mar 31, 2021;1,431,656.00;980,300.25;37,874.75
Mar 31, 2021;Apr 1, 2021;1,396,049.50;1,105,870.00;32,559.75
Apr 1, 2021;Apr 2, 2021;1,378,779.25;888,239.75;30,684.25
Apr 2, 2021;Apr 3, 2021;1,168,228.25;568,336.75;34,936.25
Apr 3, 2021;Apr 4, 2021;1,170,143.75;665,555.25;36,695.75
Apr 4, 2021;Apr 5, 2021;1,097,971.25;589,328.75;39,185.75
Apr 5, 2021;Apr 6, 2021;1,208,768.50;304,661.00;64,793.25
Apr 6, 2021;Apr 7, 2021;1,503,969.50;690,000.75;35,776.50
Apr 7, 2021;Apr 8, 2021;1,573,654.00;769,860.75;36,936.50
Apr 8, 2021;Apr 9, 2021;1,525,211.75;824,312.00;37,666.50
Apr 9, 2021;Apr 10, 2021;1,490,398.50;807,877.75;44,447.75
Apr 10, 2021;Apr 11, 2021;1,240,924.00;954,205.50;18,963.00
Apr 11, 2021;Apr 12, 2021;1,198,095.25;620,530.00;48,785.50
Apr 12, 2021;Apr 13, 2021;1,473,445.00;1,053,872.00;22,247.25
Apr 13, 2021;Apr 14, 2021;1,520,642.00;982,231.50;33,168.50
Apr 14, 2021;Apr 15, 2021;1,501,950.00;1,148,104.00;21,596.25
Apr 15, 2021;Apr 16, 2021;1,507,372.00;1,139,829.25;24,153.50
Apr 16, 2021;Apr 17, 2021;1,489,576.50;1,110,492.50;22,954.75
Apr 17, 2021;Apr 18, 2021;1,265,489.75;954,448.00;22,805.50
Apr 18, 2021;Apr 19, 2021;1,155,483.50;961,891.50;28,048.25
Apr 19, 2021;Apr 20, 2021;1,437,879.75;1,216,594.50;19,584.25
Apr 20, 2021;Apr 21, 2021;1,451,793.75;1,169,836.25;32,570.50
Apr 21, 2021;Apr 22, 2021;1,452,148.50;919,745.25;19,802.50
Apr 22, 2021;Apr 23, 2021;1,467,837.25;742,335.75;33,729.50
Apr 23, 2021;Apr 24, 2021;1,413,103.75;851,348.75;28,330.75
Apr 24, 2021;Apr 25, 2021;1,201,540.75;725,068.00;35,032.00
Apr 25, 2021;Apr 26, 2021;1,117,050.25;659,342.50;42,060.00
Apr 26, 2021;Apr 27, 2021;1,380,017.75;973,305.00;30,523.00
Apr 27, 2021;Apr 28, 2021;1,408,668.75;848,676.75;27,863.75
Apr 28, 2021;Apr 29, 2021;1,409,527.00;908,701.00;27,072.00
Apr 29, 2021;Apr 30, 2021;1,438,893.25;919,126.75;30,680.00
Apr 30, 2021;May 1, 2021;1,406,394.00;1,147,428.75;23,229.00
May 1, 2021;May 2, 2021;1,114,662.50;901,333.25;24,332.50
May 2, 2021;May 3, 2021;1,125,268.75;684,554.75;43,343.75
May 3, 2021;May 4, 2021;1,415,111.25;865,080.50;19,383.75
May 4, 2021;May 5, 2021;1,513,538.25;452,854.00;41,826.00
May 5, 2021;May 6, 2021;1,513,111.00;533,694.50;32,186.75
May 6, 2021;May 7, 2021;1,490,316.50;988,322.25;22,009.00
May 7, 2021;May 8, 2021;1,424,504.75;895,433.50;22,067.50
May 8, 2021;May 9, 2021;1,216,145.50;677,170.00;26,304.25
May 9, 2021;May 10, 2021;1,126,704.00;367,836.25;51,991.75
May 10, 2021;May 11, 2021;1,387,247.75;794,745.25;27,081.00
May 11, 2021;May 12, 2021;1,398,527.75;1,107,241.00;20,750.50
May 12, 2021;May 13, 2021;1,391,791.50;1,127,609.75;20,494.00
May 13, 2021;May 14, 2021;1,128,529.00;878,285.50;28,727.00
May 14, 2021;May 15, 2021;1,218,312.75;899,842.75;23,560.50
May 15, 2021;May 16, 2021;1,154,004.50;804,774.00;22,164.75
May 16, 2021;May 17, 2021;1,095,263.50;703,994.50;50,316.75
May 17, 2021;May 18, 2021;1,360,652.25;969,713.25;21,387.00
May 18, 2021;May 19, 2021;1,400,251.50;1,048,059.00;23,148.50
May 19, 2021;May 20, 2021;1,392,238.75;1,069,993.00;23,292.00
May 20, 2021;May 21, 2021;1,394,079.00;1,018,862.25;21,888.50
May 21, 2021;May 22, 2021;1,412,233.25;593,874.25;32,884.00
May 22, 2021;May 23, 2021;1,230,276.50;324,224.50;45,817.50
May 23, 2021;May 24, 2021;1,083,771.50;464,054.50;45,371.00
May 24, 2021;May 25, 2021;1,096,466.00;470,926.50;36,858.00
May 25, 2021;May 26, 2021;1,379,049.75;704,744.25;24,333.25
May 26, 2021;May 27, 2021;1,437,648.75;762,385.00;24,200.50
May 27, 2021;May 28, 2021;1,423,792.00;830,271.25;27,107.25
May 28, 2021;May 29, 2021;1,355,179.25;991,139.75;17,600.75
May 29, 2021;May 30, 2021;1,165,579.50;794,536.00;24,843.25
May 30, 2021;May 31, 2021;1,069,666.25;645,692.25;50,787.50
May 31, 2021;Jun 1, 2021;1,314,554.25;907,345.75;24,340.75
Jun 1, 2021;Jun 2, 2021;1,351,465.25;923,850.50;23,927.75
Jun 2, 2021;Jun 3, 2021;1,369,171.50;813,941.00;30,420.50
Jun 3, 2021;Jun 4, 2021;1,234,813.50;722,137.00;30,038.25
Jun 4, 2021;Jun 5, 2021;1,276,400.00;970,634.00;18,871.25
Jun 5, 2021;Jun 6, 2021;1,145,103.25;847,779.00;22,012.25
Jun 6, 2021;Jun 7, 2021;1,074,269.25;827,891.75;39,146.00
Jun 7, 2021;Jun 8, 2021;1,344,557.25;1,085,043.75;14,811.00
Jun 8, 2021;Jun 9, 2021;1,378,389.25;1,095,089.75;21,290.75
Jun 9, 2021;Jun 10, 2021;1,387,403.00;1,101,429.25;22,838.50
Jun 10, 2021;Jun 11, 2021;1,386,774.00;1,075,261.75;23,784.75
Jun 11, 2021;Jun 12, 2021;1,374,397.50;990,005.50;19,762.75
Jun 12, 2021;Jun 13, 2021;1,202,169.50;547,332.25;37,659.25
Jun 13, 2021;Jun 14, 2021;1,096,615.00;526,334.50;51,628.00
Jun 14, 2021;Jun 15, 2021;1,346,583.25;889,517.00;20,877.75
Jun 15, 2021;Jun 16, 2021;1,398,430.75;1,058,339.75;24,914.75
Jun 16, 2021;Jun 17, 2021;1,411,362.50;1,011,341.75;26,496.75
Jun 17, 2021;Jun 18, 2021;1,463,970.00;914,995.50;37,522.50
Jun 18, 2021;Jun 19, 2021;1,443,812.50;991,077.00;30,847.50
Jun 19, 2021;Jun 20, 2021;1,238,483.00;791,369.00;27,070.50
Jun 20, 2021;Jun 21, 2021;1,139,589.00;632,204.50;45,485.75
Jun 21, 2021;Jun 22, 2021;1,415,815.75;879,814.75;27,642.50
Jun 22, 2021;Jun 23, 2021;1,422,933.25;1,068,779.25;21,696.25
Jun 23, 2021;Jun 24, 2021;1,380,974.00;1,122,899.00;27,537.25
Jun 24, 2021;Jun 25, 2021;1,372,377.50;1,170,440.25;21,238.00
Jun 25, 2021;Jun 26, 2021;1,351,936.75;1,120,050.50;24,083.00
Jun 26, 2021;Jun 27, 2021;1,156,021.25;872,961.50;19,679.50
Jun 27, 2021;Jun 28, 2021;1,076,877.50;729,825.75;43,270.50
Jun 28, 2021;Jun 29, 2021;1,405,546.50;1,044,791.00;17,357.25
Jun 29, 2021;Jun 30, 2021;1,421,353.75;1,056,750.00;24,604.50
Jun 30, 2021;Jul 1, 2021;1,411,608.25;1,066,988.50;24,456.75
Jul 1, 2021;Jul 2, 2021;1,441,186.75;1,059,860.25;21,330.75
Jul 2, 2021;Jul 3, 2021;1,370,949.75;1,037,857.50;19,666.75
Jul 3, 2021;Jul 4, 2021;1,159,076.00;844,504.00;20,312.25
Jul 4, 2021;Jul 5, 2021;1,080,727.75;818,479.75;36,890.25
Jul 5, 2021;Jul 6, 2021;1,364,411.75;1,062,725.75;18,476.00
Jul 6, 2021;Jul 7, 2021;1,432,224.75;815,674.75;36,313.75
Jul 7, 2021;Jul 8, 2021;1,408,155.75;1,057,984.25;16,565.50
Jul 8, 2021;Jul 9, 2021;1,390,458.50;1,198,407.75;15,194.75
Jul 9, 2021;Jul 10, 2021;1,380,684.50;1,079,969.50;24,711.00
Jul 10, 2021;Jul 11, 2021;1,173,413.25;798,213.50;27,177.75
Jul 11, 2021;Jul 12, 2021;1,082,441.75;800,201.25;28,919.50
Jul 12, 2021;Jul 13, 2021;1,384,605.25;1,027,054.75;13,092.00
Jul 13, 2021;Jul 14, 2021;1,422,976.75;1,165,464.25;13,817.00
Jul 14, 2021;Jul 15, 2021;1,418,501.25;1,094,037.25;23,691.75
Jul 15, 2021;Jul 16, 2021;1,386,720.00;1,018,623.50;19,620.00
Jul 16, 2021;Jul 17, 2021;1,371,793.25;980,552.25;13,497.50
Jul 17, 2021;Jul 18, 2021;1,178,639.00;702,288.25;25,063.50
Jul 18, 2021;Jul 19, 2021;1,100,161.00;568,521.75;49,836.25
Jul 19, 2021;Jul 20, 2021;1,353,903.00;965,014.00;17,892.50
Jul 20, 2021;Jul 21, 2021;1,385,213.25;1,049,112.75;21,138.75
Jul 21, 2021;Jul 22, 2021;1,365,285.50;1,059,426.75;18,694.25
Jul 22, 2021;Jul 23, 2021;1,367,185.75;1,079,808.50;12,053.00
Jul 23, 2021;Jul 24, 2021;1,345,051.75;1,052,369.00;17,948.75
Jul 24, 2021;Jul 25, 2021;1,165,874.75;775,797.25;12,464.25
Jul 25, 2021;Jul 26, 2021;1,104,325.25;725,077.75;38,741.50
Jul 26, 2021;Jul 27, 2021;1,350,060.25;1,058,844.75;14,063.75
Jul 27, 2021;Jul 28, 2021;1,374,809.00;1,002,587.25;12,845.25
Jul 28, 2021;Jul 29, 2021;1,367,040.50;864,756.25;23,432.25
Jul 29, 2021;Jul 30, 2021;1,386,552.50;534,630.25;43,942.50
Jul 30, 2021;Jul 31, 2021;1,335,317.50;726,015.00;24,271.75
Jul 31, 2021;Aug 1, 2021;1,181,512.75;429,856.50;50,536.25
Aug 1, 2021;Aug 2, 2021;1,057,954.50;703,819.50;24,282.50
Aug 2, 2021;Aug 3, 2021;1,300,421.00;846,160.25;21,731.00
Aug 3, 2021;Aug 4, 2021;1,322,548.25;1,093,311.00;11,852.00
Aug 4, 2021;Aug 5, 2021;1,305,248.50;1,101,138.75;11,024.50
Aug 5, 2021;Aug 6, 2021;1,322,186.25;1,044,794.75;18,645.25
Aug 6, 2021;Aug 7, 2021;1,305,424.25;825,064.25;25,998.75
Aug 7, 2021;Aug 8, 2021;1,125,665.50;721,582.00;23,796.75
Aug 8, 2021;Aug 9, 2021;1,082,552.75;421,525.00;51,914.75
Aug 9, 2021;Aug 10, 2021;1,277,411.00;710,325.00;20,000.50
Aug 10, 2021;Aug 11, 2021;1,302,747.25;916,829.25;23,675.00
Aug 11, 2021;Aug 12, 2021;1,309,268.00;1,014,121.00;22,815.75
Aug 12, 2021;Aug 13, 2021;1,313,169.75;1,012,701.25;21,009.50
Aug 13, 2021;Aug 14, 2021;1,324,183.00;885,871.00;20,252.25
Aug 14, 2021;Aug 15, 2021;1,155,526.25;609,640.50;27,835.50
Aug 15, 2021;Aug 16, 2021;1,076,521.50;673,495.50;33,264.25
Aug 16, 2021;Aug 17, 2021;1,354,496.75;631,598.25;23,188.75
Aug 17, 2021;Aug 18, 2021;1,390,799.75;540,315.50;31,826.50
Aug 18, 2021;Aug 19, 2021;1,384,338.00;736,029.25;18,661.75
Aug 19, 2021;Aug 20, 2021;1,375,167.75;945,187.50;23,941.00
Aug 20, 2021;Aug 21, 2021;1,319,023.25;1,070,349.00;19,219.75
Aug 21, 2021;Aug 22, 2021;1,118,484.50;865,066.50;18,455.25
Aug 22, 2021;Aug 23, 2021;1,063,751.50;728,596.50;30,270.00
Aug 23, 2021;Aug 24, 2021;1,341,895.75;936,520.50;19,975.75
Aug 24, 2021;Aug 25, 2021;1,355,583.25;989,668.25;27,162.00
Aug 25, 2021;Aug 26, 2021;1,370,518.75;806,738.00;33,839.50
Aug 26, 2021;Aug 27, 2021;1,374,155.00;852,200.00;19,826.25
Aug 27, 2021;Aug 28, 2021;1,344,715.25;846,008.75;27,241.00
Aug 28, 2021;Aug 29, 2021;1,149,675.50;758,747.25;14,556.25
Aug 29, 2021;Aug 30, 2021;1,096,018.25;757,496.00;25,062.75
Aug 30, 2021;Aug 31, 2021;1,374,196.25;992,365.00;20,958.50
Aug 31, 2021;Sep 1, 2021;1,401,599.75;1,010,605.50;29,116.75
Sep 1, 2021;Sep 2, 2021;1,380,129.00;1,066,577.75;29,800.50
Sep 2, 2021;Sep 3, 2021;1,357,227.75;1,054,125.50;21,185.25
Sep 3, 2021;Sep 4, 2021;1,345,312.50;969,677.25;23,765.00
Sep 4, 2021;Sep 5, 2021;1,144,482.00;866,687.00;29,254.50
Sep 5, 2021;Sep 6, 2021;1,068,531.25;726,082.25;45,562.75
Sep 6, 2021;Sep 7, 2021;1,321,262.00;1,064,858.00;19,361.00
Sep 7, 2021;Sep 8, 2021;1,358,744.75;1,134,996.75;24,315.75
Sep 8, 2021;Sep 9, 2021;1,374,428.50;1,026,320.50;33,917.50
Sep 9, 2021;Sep 10, 2021;1,384,959.75;1,042,068.75;27,250.00
Sep 10, 2021;Sep 11, 2021;1,364,780.00;1,105,631.25;25,703.25
Sep 11, 2021;Sep 12, 2021;1,154,720.50;872,383.25;18,056.00
Sep 12, 2021;Sep 13, 2021;1,091,336.00;740,432.75;47,751.50
Sep 13, 2021;Sep 14, 2021;1,338,186.50;1,077,974.75;18,705.50
Sep 14, 2021;Sep 15, 2021;1,377,650.00;1,080,425.00;24,136.00
Sep 15, 2021;Sep 16, 2021;1,419,999.00;1,130,345.25;28,921.50
Sep 16, 2021;Sep 17, 2021;1,418,886.50;982,073.00;26,424.00
Sep 17, 2021;Sep 18, 2021;1,368,908.25;1,096,605.50;25,380.50
Sep 18, 2021;Sep 19, 2021;1,174,488.25;920,706.50;24,663.00
Sep 19, 2021;Sep 20, 2021;1,087,568.00;763,112.25;45,227.00
